1: P1_INFO:position((-2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
109: P1_INFO:position((-1.99, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(True)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(True)
110: P1_INFO:position((-1.99, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(True)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(True)
111: P1_INFO:position((-1.99, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(True)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(True)
112: P1_INFO:position((-1.99, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(True)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(True)
113: P1_INFO:position((-1.99, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(True)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(True)
114: P1_INFO:position((-1.99, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(True)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(True)
115: P1_INFO:position((-1.99, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(True)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(True)
116: P1_INFO:position((-1.99, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(True)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(True)
117: P1_INFO:position((-1.99, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
118: P1_INFO:position((-1.95, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.00, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
119: P1_INFO:position((-1.91, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.06, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
120: P1_INFO:position((-1.87, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.12, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
121: P1_INFO:position((-1.83, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.18, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
122: P1_INFO:position((-1.79, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.24, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
123: P1_INFO:position((-1.77, 0.00))velocity(1)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.30, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
124: P1_INFO:position((-1.75, 0.00))velocity(1)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.36, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
125: P1_INFO:position((-1.73, 0.00))velocity(1)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.40, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
126: P1_INFO:position((-1.71, 0.00))velocity(1)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.44, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
127: P1_INFO:position((-1.69, 0.00))velocity(1)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.48, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
128: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.52, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
129: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.53, 0.00))velocity(-0.5)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
130: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.54, 0.00))velocity(-0.5)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
131: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.55, 0.00))velocity(-0.5)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
132: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.56, 0.00))velocity(-0.5)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
133: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.57, 0.00))velocity(-0.5)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
134: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
135: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
136: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
137: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
138: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
139: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
140: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(False)
141: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(False)
142: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(False)
143: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(False)
144: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(True)
145: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(True)
146: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(True)
147: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(True)
148: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(True)
149: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(True)
150: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(True)
151: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(True)
152: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(True)
153: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(True)
154: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(True)
155: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:105)isInHitStun(False)
156: P1_INFO:position((-1.75, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)P2_INFO:position((0.53, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)
157: P1_INFO:position((-1.81, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)P2_INFO:position((0.49, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)
158: P1_INFO:position((-1.87, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)P2_INFO:position((0.45, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)
159: P1_INFO:position((-1.93, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)P2_INFO:position((0.41, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)
160: P1_INFO:position((-1.97, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)P2_INFO:position((0.31, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)
161: P1_INFO:position((-2.01, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)P2_INFO:position((0.21, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)
162: P1_INFO:position((-2.05, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)P2_INFO:position((0.11, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)
163: P1_INFO:position((-2.09, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)P2_INFO:position((0.01, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)
164: P1_INFO:position((-2.13, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)P2_INFO:position((-0.09, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)
165: P1_INFO:position((-2.14, 0.00))velocity(-0.5)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)P2_INFO:position((-0.19, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)
166: P1_INFO:position((-2.15, 0.00))velocity(-0.5)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)P2_INFO:position((-0.29, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(2)currentAction:110)isInHitStun(False)
