1: P1_INFO:currentInput(2)position(-1.96, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(0)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
50: P1_INFO:currentInput(0)position(-0.33, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(8)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
51: P1_INFO:currentInput(0)position(-0.33, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(7)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
52: P1_INFO:currentInput(4)position(-0.33, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(6)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
53: P1_INFO:currentInput(4)position(-0.33, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(5)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
54: P1_INFO:currentInput(0)position(-0.33, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(4)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
55: P1_INFO:currentInput(0)position(-0.33, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(3)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
56: P1_INFO:currentInput(0)position(-0.33, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(2)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
57: P1_INFO:currentInput(0)position(-0.33, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(1)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
58: P1_INFO:currentInput(0)position(-0.29, 0.00)velocity_x(2)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(110)currentActionFrame(0)currentActionFrameCount(44)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.06, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
59: P1_INFO:currentInput(0)position(-0.25, 0.00)velocity_x(2)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(110)currentActionFrame(1)currentActionFrameCount(44)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.12, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
60: P1_INFO:currentInput(0)position(-0.21, 0.00)velocity_x(2)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(110)currentActionFrame(2)currentActionFrameCount(44)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.18, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
61: P1_INFO:currentInput(0)position(-0.17, 0.00)velocity_x(2)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(110)currentActionFrame(3)currentActionFrameCount(44)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.24, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
62: P1_INFO:currentInput(0)position(-0.07, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(110)currentActionFrame(4)currentActionFrameCount(44)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.28, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
63: P1_INFO:currentInput(0)position(0.03, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(110)currentActionFrame(5)currentActionFrameCount(44)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.32, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
64: P1_INFO:currentInput(0)position(0.13, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(110)currentActionFrame(6)currentActionFrameCount(44)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.36, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
65: P1_INFO:currentInput(0)position(0.23, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(110)currentActionFrame(7)currentActionFrameCount(44)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.40, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
66: P1_INFO:currentInput(0)position(0.33, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(110)currentActionFrame(8)currentActionFrameCount(44)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.44, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
67: P1_INFO:currentInput(0)position(0.43, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(110)currentActionFrame(9)currentActionFrameCount(44)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.45, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
68: P1_INFO:currentInput(0)position(0.53, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(110)currentActionFrame(10)currentActionFrameCount(44)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.46, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
69: P1_INFO:currentInput(0)position(0.63, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(110)currentActionFrame(11)currentActionFrameCount(44)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(1)cancelable(False)dead(True)currentAction(500)isInHitStun(False)
