1: P1_INFO:position((-2.00, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
123: P1_INFO:position((-2.37, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

124: P1_INFO:position((-2.37, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

125: P1_INFO:position((-2.37, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

126: P1_INFO:position((-2.37, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

127: P1_INFO:position((-2.37, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

128: P1_INFO:position((-2.40, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:2)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

129: P1_INFO:position((-2.44, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:2)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

130: P1_INFO:position((-2.48, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:2)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

131: P1_INFO:position((-2.51, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:2)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

132: P1_INFO:position((-2.55, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:2)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

133: P1_INFO:position((-2.58, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:2)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

134: P1_INFO:position((-2.62, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:2)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

135: P1_INFO:position((-2.66, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:2)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

136: P1_INFO:position((-2.69, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:2)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

137: P1_INFO:position((-2.69, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

138: P1_INFO:position((-2.69, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

139: P1_INFO:position((-2.69, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

140: P1_INFO:position((-2.69, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

141: P1_INFO:position((-2.69, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

142: P1_INFO:position((-2.65, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

143: P1_INFO:position((-2.60, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

144: P1_INFO:position((-2.56, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

145: P1_INFO:position((-2.52, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

146: P1_INFO:position((-2.47, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

147: P1_INFO:position((-2.47, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

148: P1_INFO:position((-2.51, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:2)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

149: P1_INFO:position((-2.54, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:2)isInHitStun(False)
P2_INFO:position((0.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)

150: P1_INFO:position((-2.58, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:2)isInHitStun(False)
P2_INFO:position((0.63, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)

151: P1_INFO:position((-2.62, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:2)isInHitStun(False)
P2_INFO:position((0.58, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)

152: P1_INFO:position((-2.65, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:2)isInHitStun(False)
P2_INFO:position((0.54, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)

153: P1_INFO:position((-2.69, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:2)isInHitStun(False)
P2_INFO:position((0.50, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)

154: P1_INFO:position((-2.72, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:2)isInHitStun(False)
P2_INFO:position((0.44, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

155: P1_INFO:position((-2.72, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:350)isInHitStun(False)
P2_INFO:position((0.38, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

156: P1_INFO:position((-2.72, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:350)isInHitStun(False)
P2_INFO:position((0.32, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

157: P1_INFO:position((-2.72, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:350)isInHitStun(False)
P2_INFO:position((0.28, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

158: P1_INFO:position((-2.72, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:350)isInHitStun(False)
P2_INFO:position((0.24, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

159: P1_INFO:position((-2.72, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
P2_INFO:position((0.20, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

160: P1_INFO:position((-2.72, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
P2_INFO:position((0.16, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

161: P1_INFO:position((-2.72, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
P2_INFO:position((0.12, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

162: P1_INFO:position((-2.72, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
P2_INFO:position((0.08, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

163: P1_INFO:position((-2.72, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
P2_INFO:position((0.04, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

164: P1_INFO:position((-2.72, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:0)isInHitStun(False)
P2_INFO:position((0.00, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

165: P1_INFO:position((-2.68, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)
P2_INFO:position((-0.02, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

166: P1_INFO:position((-2.64, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)
P2_INFO:position((-0.04, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

167: P1_INFO:position((-2.59, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)
P2_INFO:position((-0.06, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

168: P1_INFO:position((-2.55, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)
P2_INFO:position((-0.08, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

169: P1_INFO:position((-2.50, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)
P2_INFO:position((-0.10, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

170: P1_INFO:position((-2.46, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)
P2_INFO:position((-0.10, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

171: P1_INFO:position((-2.42, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)
P2_INFO:position((-0.10, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

172: P1_INFO:position((-2.37, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)
P2_INFO:position((-0.10, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

173: P1_INFO:position((-2.33, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)
P2_INFO:position((-0.10, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

174: P1_INFO:position((-2.28, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)
P2_INFO:position((-0.10, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

175: P1_INFO:position((-2.24, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction:1)isInHitStun(False)
P2_INFO:position((-0.10, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

176: P1_INFO:position((-2.18, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)
P2_INFO:position((-0.10, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

177: P1_INFO:position((-2.12, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)
P2_INFO:position((-0.10, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

178: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)
P2_INFO:position((-0.10, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)

179: P1_INFO:position((-2.02, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction:115)isInHitStun(False)
P2_INFO:position((-0.10, 0.00))guardHealth(2)cancelable(False)dead(True)currentAction:500)isInHitStun(False)

