1: P1_INFO:position((-1.96, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)P2_INFO:position((2.04, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
125: P1_INFO:position((-2.10, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.17, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
126: P1_INFO:position((-2.10, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.17, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
127: P1_INFO:position((-2.10, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.17, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
128: P1_INFO:position((-2.05, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)P2_INFO:position((1.17, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
129: P1_INFO:position((-2.01, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)P2_INFO:position((1.17, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
130: P1_INFO:position((-1.96, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)P2_INFO:position((1.17, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
131: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)P2_INFO:position((1.17, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
132: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.17, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
133: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.17, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
134: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.17, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
135: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.17, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
136: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.17, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
137: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.17, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
138: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.17, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
139: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.17, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
140: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.17, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
141: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.13, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
142: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.08, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
143: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.04, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
144: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.00, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
145: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.95, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
146: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.91, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
147: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.86, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
148: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.82, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
149: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.86, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
150: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.89, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
151: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.93, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
152: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.96, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
153: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.00, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
154: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.04, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
155: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.07, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
156: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.11, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
157: P1_INFO:position((-1.96, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((1.14, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
158: P1_INFO:position((-1.99, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((1.18, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
159: P1_INFO:position((-2.03, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((1.14, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
160: P1_INFO:position((-2.06, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((1.09, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
161: P1_INFO:position((-2.10, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((1.05, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
162: P1_INFO:position((-2.14, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((1.00, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
163: P1_INFO:position((-2.17, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.96, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
164: P1_INFO:position((-2.21, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.92, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
165: P1_INFO:position((-2.24, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.87, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
166: P1_INFO:position((-2.24, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.83, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
167: P1_INFO:position((-2.24, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.78, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
168: P1_INFO:position((-2.24, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.74, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
169: P1_INFO:position((-2.24, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.70, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
170: P1_INFO:position((-2.24, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.65, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
171: P1_INFO:position((-2.24, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.61, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
172: P1_INFO:position((-2.24, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.56, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
173: P1_INFO:position((-2.24, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.52, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
174: P1_INFO:position((-2.24, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.48, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
175: P1_INFO:position((-2.24, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.43, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
176: P1_INFO:position((-2.24, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.39, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
177: P1_INFO:position((-2.20, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)P2_INFO:position((0.34, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
178: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)P2_INFO:position((0.30, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
179: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.34, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
180: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.34, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(350)isInHitStun(False)
181: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.34, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(350)isInHitStun(False)
182: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.34, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(350)isInHitStun(False)
183: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.34, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(350)isInHitStun(False)
184: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.34, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(350)isInHitStun(False)
185: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.34, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(350)isInHitStun(False)
186: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.37, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
187: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.41, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
188: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.44, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
189: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.44, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
190: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.40, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
191: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.36, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
192: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.31, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
193: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.27, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
194: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.22, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
195: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.18, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
196: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.14, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
197: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.09, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
198: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.05, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
199: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(105)isInHitStun(False)P2_INFO:position((0.00, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
200: P1_INFO:position((-2.19, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.04, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
201: P1_INFO:position((-2.23, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.08, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
202: P1_INFO:position((-2.26, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.13, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
203: P1_INFO:position((-2.30, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.17, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
204: P1_INFO:position((-2.34, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.22, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
205: P1_INFO:position((-2.37, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.26, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
206: P1_INFO:position((-2.41, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.30, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
207: P1_INFO:position((-2.44, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.35, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
208: P1_INFO:position((-2.48, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.39, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
209: P1_INFO:position((-2.52, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.44, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
210: P1_INFO:position((-2.55, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.48, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
211: P1_INFO:position((-2.59, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.52, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
212: P1_INFO:position((-2.62, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.57, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
213: P1_INFO:position((-2.66, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.61, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
214: P1_INFO:position((-2.70, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.66, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
215: P1_INFO:position((-2.73, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.70, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
216: P1_INFO:position((-2.77, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.74, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
217: P1_INFO:position((-2.80, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.79, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
218: P1_INFO:position((-2.84, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.83, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
219: P1_INFO:position((-2.88, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.88, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
220: P1_INFO:position((-2.91, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.84, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
221: P1_INFO:position((-2.95, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.80, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
222: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((-0.77, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
223: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((-0.73, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
224: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.70, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
225: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.70, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(350)isInHitStun(False)
226: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.70, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(350)isInHitStun(False)
227: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.70, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(350)isInHitStun(False)
228: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.70, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(True)
229: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.70, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(True)
230: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.70, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(True)
231: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.70, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(True)
232: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.70, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(True)
233: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.70, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(True)
234: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.70, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(True)
235: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.70, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(True)
236: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.70, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(True)
237: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.70, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(True)
238: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.70, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(True)
239: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.70, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(True)
240: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.66, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(False)
241: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.62, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(False)
242: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.58, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(False)
243: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.54, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(False)
244: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.52, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(False)
245: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.50, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(False)
246: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.48, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(False)
247: P1_INFO:position((-2.98, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.47, 0.00))guardHealth(1)cancelable(False)dead(False)currentAction(306)isInHitStun(False)
